dateRep,Cases,Deaths,Countries_and_territories,Continent
2020-03-13,18,1,Poland,Europe
2020-03-12,9,0,Poland,Europe
2020-03-11,5,0,Poland,Europe
2020-03-10,6,0,Poland,Europe
2020-03-09,5,0,Poland,Europe
2020-03-08,1,0,Poland,Europe
2020-03-07,4,0,Poland,Europe
2020-03-04,1,0,Poland,Europe
2020-05-08,533,16,Portugal,Europe
2020-05-07,480,15,Portugal,Europe
2020-05-06,178,11,Portugal,Europe
2020-05-05,0,0,Portugal,Europe
2020-05-04,334,40,Portugal,Europe
2020-05-03,-161,16,Portugal,Europe
2020-05-02,364,0,Portugal,Europe
2020-05-01,295,18,Portugal,Europe
2020-04-30,368,16,Portugal,Europe
2020-04-29,180,25,Portugal,Europe
2020-04-28,298,20,Portugal,Europe
2020-04-27,163,25,Portugal,Europe
2020-04-26,412,23,Portugal,Europe
2020-04-25,918,60,Portugal,Europe
2020-04-24,371,35,Portugal,Europe
2020-04-23,603,23,Portugal,Europe
2020-04-22,516,27,Portugal,Europe
2020-04-21,657,21,Portugal,Europe
2020-04-20,521,27,Portugal,Europe
2020-04-19,663,30,Portugal,Europe
2020-04-18,181,28,Portugal,Europe
2020-04-17,750,30,Portugal,Europe
2020-04-16,643,32,Portugal,Europe
2020-04-15,514,32,Portugal,Europe
2020-04-14,349,31,Portugal,Europe
2020-04-13,598,34,Portugal,Europe
2020-04-12,515,35,Portugal,Europe
2020-04-11,1516,26,Portugal,Europe
2020-04-10,815,29,Portugal,Europe
2020-04-09,699,35,Portugal,Europe
2020-04-08,712,34,Portugal,Europe
2020-04-07,452,16,Portugal,Europe
2020-04-06,754,29,Portugal,Europe
2020-04-05,638,20,Portugal,Europe
2020-04-04,852,37,Portugal,Europe
2020-04-03,783,22,Portugal,Europe
2020-04-02,808,27,Portugal,Europe
2020-04-01,1035,20,Portugal,Europe
2020-03-31,446,21,Portugal,Europe
2020-03-30,792,19,Portugal,Europe
2020-03-29,902,24,Portugal,Europe
2020-03-28,724,16,Portugal,Europe
2020-03-27,549,17,Portugal,Europe
2020-03-26,633,10,Portugal,Europe
2020-03-25,302,10,Portugal,Europe
2020-03-24,460,9,Portugal,Europe
2020-03-23,320,2,Portugal,Europe
2020-03-22,260,6,Portugal,Europe
2020-03-20,143,1,Portugal,Europe
2020-03-19,194,1,Portugal,Europe
2020-03-18,117,1,Portugal,Europe
2020-03-17,86,0,Portugal,Europe
2020-03-16,76,0,Portugal,Europe
2020-03-15,57,0,Portugal,Europe
2020-03-14,34,0,Portugal,Europe
2020-03-13,19,0,Portugal,Europe
2020-03-12,18,0,Portugal,Europe
2020-03-11,2,0,Portugal,Europe
2020-03-10,9,0,Portugal,Europe
2020-03-09,9,0,Portugal,Europe
2020-03-08,8,0,Portugal,Europe
2020-03-07,4,0,Portugal,Europe
2020-03-06,4,0,Portugal,Europe
2020-03-05,1,0,Portugal,Europe
2020-03-04,2,0,Portugal,Europe
2020-03-03,2,0,Portugal,Europe
2020-05-08,63,3,Puerto_Rico,America
2020-05-07,44,0,Puerto_Rico,America
2020-05-06,81,2,Puerto_Rico,America
2020-05-05,35,0,Puerto_Rico,America
2020-05-04,51,2,Puerto_Rico,America
2020-05-03,182,1,Puerto_Rico,America
2020-05-02,36,2,Puerto_Rico,America
2020-05-01,106,6,Puerto_Rico,America
2020-04-30,33,0,Puerto_Rico,America
2020-04-29,11,2,Puerto_Rico,America
2020-04-28,18,0,Puerto_Rico,America
2020-04-27,64,1,Puerto_Rico,America
2020-04-26,31,6,Puerto_Rico,America
2020-04-25,24,8,Puerto_Rico,America
2020-04-24,0,5,Puerto_Rico,America
2020-04-23,0,1,Puerto_Rico,America
2020-04-22,0,0,Puerto_Rico,America
2020-04-21,39,1,Puerto_Rico,America
2020-04-20,95,2,Puerto_Rico,America
2020-04-19,50,2,Puerto_Rico,America
2020-04-18,25,2,Puerto_Rico,America
2020-04-17,69,5,Puerto_Rico,America
2020-04-16,51,6,Puerto_Rico,America
2020-04-15,20,0,Puerto_Rico,America
2020-04-14,6,1,Puerto_Rico,America
2020-04-13,109,2,Puerto_Rico,America
2020-04-12,63,3,Puerto_Rico,America
2020-04-11,42,6,Puerto_Rico,America
2020-04-10,63,9,Puerto_Rico,America
2020-04-09,47,1,Puerto_Rico,America
2020-04-08,60,2,Puerto_Rico,America
2020-04-07,38,1,Puerto_Rico,America
2020-04-06,23,2,Puerto_Rico,America
2020-04-05,74,3,Puerto_Rico,America
2020-04-04,62,3,Puerto_Rico,America
2020-04-03,30,1,Puerto_Rico,America
2020-04-02,47,3,Puerto_Rico,America
2020-04-01,65,2,Puerto_Rico,America
2020-03-31,47,1,Puerto_Rico,America
2020-03-30,27,2,Puerto_Rico,America
2020-03-29,36,1,Puerto_Rico,America
2020-03-28,64,2,Puerto_Rico,America
2020-05-08,918,0,Qatar,Asia
2020-05-07,830,0,Qatar,Asia
2020-05-06,951,0,Qatar,Asia
2020-05-05,640,0,Qatar,Asia
2020-05-04,679,0,Qatar,Asia
2020-05-03,776,0,Qatar,Asia
2020-05-02,687,2,Qatar,Asia
2020-05-01,845,0,Qatar,Asia
2020-04-30,643,0,Qatar,Asia
2020-04-29,677,0,Qatar,Asia
2020-04-28,957,0,Qatar,Asia
2020-04-27,929,0,Qatar,Asia
2020-04-26,833,0,Qatar,Asia
2020-04-25,761,0,Qatar,Asia
2020-04-24,623,0,Qatar,Asia
2020-04-23,608,1,Qatar,Asia
2020-04-22,518,0,Qatar,Asia
2020-04-21,567,1,Qatar,Asia
2020-04-20,440,0,Qatar,Asia
2020-04-19,345,1,Qatar,Asia
2020-04-18,560,0,Qatar,Asia
2020-04-17,392,0,Qatar,Asia
2020-04-16,283,0,Qatar,Asia
2020-04-15,197,0,Qatar,Asia
2020-04-14,252,0,Qatar,Asia
2020-04-13,251,1,Qatar,Asia
2020-04-12,216,0,Qatar,Asia
2020-04-11,136,0,Qatar,Asia
2020-04-10,166,0,Qatar,Asia
2020-04-09,153,0,Qatar,Asia
2020-04-08,225,2,Qatar,Asia
2020-04-07,228,0,Qatar,Asia
2020-04-06,279,1,Qatar,Asia
2020-04-05,376,0,Qatar,Asia
2020-04-04,0,0,Qatar,Asia
2020-04-03,114,1,Qatar,Asia
2020-04-02,54,0,Qatar,Asia
2020-04-01,88,1,Qatar,Asia
2020-03-31,59,0,Qatar,Asia
2020-03-30,44,0,Qatar,Asia
2020-03-29,28,1,Qatar,Asia
2020-03-28,13,0,Qatar,Asia
2020-03-27,12,0,Qatar,Asia
2020-03-26,11,0,Qatar,Asia
2020-03-25,25,0,Qatar,Asia
2020-03-24,7,0,Qatar,Asia
2020-03-23,13,0,Qatar,Asia
2020-03-22,11,0,Qatar,Asia
2020-03-20,8,0,Qatar,Asia
2020-03-19,10,0,Qatar,Asia
2020-03-18,3,0,Qatar,Asia
2020-03-17,38,0,Qatar,Asia
2020-03-16,64,0,Qatar,Asia
2020-03-15,17,0,Qatar,Asia
2020-03-14,58,0,Qatar,Asia
2020-03-12,238,0,Qatar,Asia
2020-03-11,6,0,Qatar,Asia
2020-03-10,3,0,Qatar,Asia
2020-03-09,3,0,Qatar,Asia
2020-03-08,1,0,Qatar,Asia
2020-03-07,3,0,Qatar,Asia
2020-03-04,5,0,Qatar,Asia
2020-03-02,2,0,Qatar,Asia
2020-03-01,1,0,Qatar,Asia
2020-02-29,0,0,Qatar,Asia
2020-02-28,0,0,Qatar,Asia
2020-02-27,0,0,Qatar,Asia
2020-02-26,0,0,Qatar,Asia
2020-02-25,0,0,Qatar,Asia
2020-02-24,0,0,Qatar,Asia
2020-02-23,0,0,Qatar,Asia
2020-02-22,0,0,Qatar,Asia
2020-02-21,0,0,Qatar,Asia
2020-02-20,0,0,Qatar,Asia
2020-02-19,0,0,Qatar,Asia
2020-02-18,0,0,Qatar,Asia
2020-02-17,0,0,Qatar,Asia
2020-02-16,0,0,Qatar,Asia
2020-02-15,0,0,Qatar,Asia
2020-02-14,0,0,Qatar,Asia
2020-02-13,0,0,Qatar,Asia
2020-02-12,0,0,Qatar,Asia
2020-02-11,0,0,Qatar,Asia
2020-02-10,0,0,Qatar,Asia
2020-02-09,0,0,Qatar,Asia
2020-02-08,0,0,Qatar,Asia
2020-02-07,0,0,Qatar,Asia
2020-02-06,0,0,Qatar,Asia
2020-02-05,0,0,Qatar,Asia
2020-02-04,0,0,Qatar,Asia
2020-02-03,0,0,Qatar,Asia
2020-02-02,0,0,Qatar,Asia
2020-02-01,0,0,Qatar,Asia
2020-01-31,0,0,Qatar,Asia
2020-01-30,0,0,Qatar,Asia
2020-01-29,0,0,Qatar,Asia
2020-01-28,0,0,Qatar,Asia
2020-01-27,0,0,Qatar,Asia
2020-01-26,0,0,Qatar,Asia
2020-01-25,0,0,Qatar,Asia
2020-01-24,0,0,Qatar,Asia
2020-01-23,0,0,Qatar,Asia
2020-01-22,0,0,Qatar,Asia
2020-01-21,0,0,Qatar,Asia
2020-01-20,0,0,Qatar,Asia
2020-01-19,0,0,Qatar,Asia
2020-01-18,0,0,Qatar,Asia
2020-01-17,0,0,Qatar,Asia
2020-01-16,0,0,Qatar,Asia
2020-01-15,0,0,Qatar,Asia
2020-01-14,0,0,Qatar,Asia
2020-01-13,0,0,Qatar,Asia
2020-01-12,0,0,Qatar,Asia
2020-01-11,0,0,Qatar,Asia
2020-01-10,0,0,Qatar,Asia
2020-01-09,0,0,Qatar,Asia
2020-01-08,0,0,Qatar,Asia
2020-01-07,0,0,Qatar,Asia
2020-01-06,0,0,Qatar,Asia
2020-01-05,0,0,Qatar,Asia
2020-01-04,0,0,Qatar,Asia
2020-01-03,0,0,Qatar,Asia
2020-01-02,0,0,Qatar,Asia
2020-01-01,0,0,Qatar,Asia
2019-12-31,0,0,Qatar,Asia
2020-05-08,392,18,Romania,Europe
2020-05-07,270,31,Romania,Europe
2020-05-06,325,24,Romania,Europe
2020-05-05,349,23,Romania,Europe
2020-05-04,431,9,Romania,Europe
2020-05-03,165,27,Romania,Europe
2020-05-02,327,27,Romania,Europe
2020-05-01,262,42,Romania,Europe
2020-04-30,362,25,Romania,Europe
2020-04-29,277,19,Romania,Europe
2020-04-28,303,23,Romania,Europe
2020-04-27,401,33,Romania,Europe
2020-04-26,218,23,Romania,Europe
2020-04-25,321,25,Romania,Europe
2020-04-24,386,19,Romania,Europe
2020-04-23,468,25,Romania,Europe
2020-04-22,306,32,Romania,Europe
2020-04-21,190,17,Romania,Europe
2020-04-20,328,17,Romania,Europe
2020-04-19,351,17,Romania,Europe
2020-04-18,360,13,Romania,Europe
2020-04-17,491,15,Romania,Europe
2020-04-16,337,28,Romania,Europe
2020-04-15,246,26,Romania,Europe
2020-04-14,333,12,Romania,Europe
2020-04-13,310,24,Romania,Europe
2020-04-12,523,25,Romania,Europe
2020-04-11,265,28,Romania,Europe
2020-04-10,441,20,Romania,Europe
2020-04-09,344,27,Romania,Europe
2020-04-08,360,25,Romania,Europe
2020-04-07,193,9,Romania,Europe
2020-04-06,251,7,Romania,Europe
2020-04-05,430,8,Romania,Europe
2020-04-04,445,39,Romania,Europe
2020-04-03,278,9,Romania,Europe
2020-04-02,215,16,Romania,Europe
2020-04-01,293,25,Romania,Europe
2020-03-31,192,4,Romania,Europe
2020-03-30,308,11,Romania,Europe
2020-03-29,160,5,Romania,Europe
2020-03-28,263,7,Romania,Europe
2020-03-27,123,4,Romania,Europe
2020-03-26,144,2,Romania,Europe
2020-03-25,186,4,Romania,Europe
2020-03-24,143,5,Romania,Europe
2020-03-23,66,2,Romania,Europe
2020-03-22,59,0,Romania,Europe
2020-03-20,17,0,Romania,Europe
2020-03-19,43,0,Romania,Europe
2020-03-18,33,0,Romania,Europe
2020-03-17,45,0,Romania,Europe
2020-03-16,26,0,Romania,Europe
2020-03-15,24,0,Romania,Europe
2020-03-14,25,0,Romania,Europe
2020-03-13,19,0,Romania,Europe
2020-03-12,20,0,Romania,Europe
2020-03-11,8,0,Romania,Europe
2020-03-10,2,0,Romania,Europe
2020-03-09,2,0,Romania,Europe
2020-03-08,6,0,Romania,Europe
2020-03-07,1,0,Romania,Europe
2020-03-06,2,0,Romania,Europe
2020-03-04,1,0,Romania,Europe
2020-03-02,0,0,Romania,Europe
2020-03-01,0,0,Romania,Europe
2020-02-29,2,0,Romania,Europe
2020-02-28,0,0,Romania,Europe
2020-02-27,1,0,Romania,Europe
2020-02-26,0,0,Romania,Europe
2020-02-25,0,0,Romania,Europe
2020-02-24,0,0,Romania,Europe
2020-02-23,0,0,Romania,Europe
2020-02-22,0,0,Romania,Europe
2020-02-21,0,0,Romania,Europe
2020-02-20,0,0,Romania,Europe
2020-02-19,0,0,Romania,Europe
2020-02-18,0,0,Romania,Europe
2020-02-17,0,0,Romania,Europe
2020-02-16,0,0,Romania,Europe
2020-02-15,0,0,Romania,Europe
2020-02-14,0,0,Romania,Europe
2020-02-13,0,0,Romania,Europe
2020-02-12,0,0,Romania,Europe
2020-02-11,0,0,Romania,Europe
2020-02-10,0,0,Romania,Europe
2020-02-09,0,0,Romania,Europe
2020-02-08,0,0,Romania,Europe
2020-02-07,0,0,Romania,Europe
2020-02-06,0,0,Romania,Europe
2020-02-05,0,0,Romania,Europe
2020-02-04,0,0,Romania,Europe
2020-02-03,0,0,Romania,Europe
2020-02-02,0,0,Romania,Europe
2020-02-01,0,0,Romania,Europe
2020-01-31,0,0,Romania,Europe
2020-01-30,0,0,Romania,Europe
2020-01-29,0,0,Romania,Europe
2020-01-28,0,0,Romania,Europe
2020-01-27,0,0,Romania,Europe
2020-01-26,0,0,Romania,Europe
2020-01-25,0,0,Romania,Europe
2020-01-24,0,0,Romania,Europe
2020-01-23,0,0,Romania,Europe
2020-01-22,0,0,Romania,Europe
2020-01-21,0,0,Romania,Europe
2020-01-20,0,0,Romania,Europe
2020-01-19,0,0,Romania,Europe
2020-01-18,0,0,Romania,Europe
2020-01-17,0,0,Romania,Europe
2020-01-16,0,0,Romania,Europe
2020-01-15,0,0,Romania,Europe
2020-01-14,0,0,Romania,Europe
2020-01-13,0,0,Romania,Europe
2020-01-12,0,0,Romania,Europe
2020-01-11,0,0,Romania,Europe
2020-01-10,0,0,Romania,Europe
2020-01-09,0,0,Romania,Europe
2020-01-08,0,0,Romania,Europe
2020-01-07,0,0,Romania,Europe
2020-01-06,0,0,Romania,Europe
2020-01-05,0,0,Romania,Europe
2020-01-04,0,0,Romania,Europe
2020-01-03,0,0,Romania,Europe
2020-01-02,0,0,Romania,Europe
2020-01-01,0,0,Romania,Europe
2019-12-31,0,0,Romania,Europe
2020-05-08,11231,88,Russia,Europe
2020-05-07,10559,86,Russia,Europe
2020-05-06,10102,95,Russia,Europe
2020-05-05,10581,76,Russia,Europe
2020-05-04,10633,58,Russia,Europe
2020-05-03,9623,53,Russia,Europe
2020-05-02,7933,96,Russia,Europe
2020-05-01,7099,101,Russia,Europe
2020-04-30,5841,105,Russia,Europe
2020-04-29,6411,72,Russia,Europe
2020-04-28,6198,48,Russia,Europe
2020-04-27,6361,66,Russia,Europe
2020-04-26,5966,66,Russia,Europe
2020-04-25,5849,60,Russia,Europe
2020-04-24,4774,42,Russia,Europe
2020-04-23,5236,57,Russia,Europe
2020-04-22,5642,51,Russia,Europe
2020-04-21,4268,44,Russia,Europe
2020-04-20,6060,48,Russia,Europe
2020-04-19,4785,40,Russia,Europe
2020-04-18,4070,41,Russia,Europe
2020-04-17,3448,34,Russia,Europe
2020-04-16,3388,28,Russia,Europe
2020-04-15,2774,22,Russia,Europe
2020-04-14,2558,18,Russia,Europe
2020-04-13,2186,24,Russia,Europe
2020-04-12,1667,12,Russia,Europe
2020-04-11,1786,18,Russia,Europe
2020-04-10,1459,13,Russia,Europe
2020-04-09,1175,5,Russia,Europe
2020-04-08,1154,11,Russia,Europe
2020-04-07,954,2,Russia,Europe
2020-04-06,658,2,Russia,Europe
2020-04-05,582,9,Russia,Europe
2020-04-04,601,4,Russia,Europe
2020-04-03,771,6,Russia,Europe
2020-04-02,440,7,Russia,Europe
2020-04-01,501,7,Russia,Europe
2020-03-31,302,2,Russia,Europe
2020-03-30,270,3,Russia,Europe
2020-03-29,228,1,Russia,Europe
2020-03-28,196,2,Russia,Europe
2020-03-27,182,2,Russia,Europe
2020-03-26,163,0,Russia,Europe
2020-03-25,57,0,Russia,Europe
2020-03-24,0,0,Russia,Europe
2020-03-23,132,0,Russia,Europe
2020-03-22,53,0,Russia,Europe
2020-03-20,52,0,Russia,Europe
2020-03-19,33,0,Russia,Europe
2020-03-18,21,0,Russia,Europe
2020-03-17,30,0,Russia,Europe
2020-03-16,4,0,Russia,Europe
2020-03-15,14,0,Russia,Europe
2020-03-14,15,0,Russia,Europe
2020-03-13,5,0,Russia,Europe
2020-03-12,15,0,Russia,Europe
2020-03-11,0,0,Russia,Europe
2020-03-10,0,0,Russia,Europe
2020-03-09,0,0,Russia,Europe
2020-03-08,0,0,Russia,Europe
2020-03-07,6,0,Russia,Europe
2020-03-06,0,0,Russia,Europe
2020-03-05,0,0,Russia,Europe
2020-03-04,1,0,Russia,Europe
2020-03-03,1,0,Russia,Europe
2020-03-02,0,0,Russia,Europe
2020-03-01,0,0,Russia,Europe
2020-02-29,0,0,Russia,Europe
2020-02-28,0,0,Russia,Europe
2020-02-27,0,0,Russia,Europe
2020-02-26,0,0,Russia,Europe
2020-02-25,0,0,Russia,Europe
2020-02-24,0,0,Russia,Europe
2020-02-23,0,0,Russia,Europe
2020-02-22,0,0,Russia,Europe
2020-02-21,0,0,Russia,Europe
2020-02-20,0,0,Russia,Europe
2020-02-19,0,0,Russia,Europe
2020-02-18,0,0,Russia,Europe
2020-02-17,0,0,Russia,Europe
2020-02-16,0,0,Russia,Europe
2020-02-15,0,0,Russia,Europe
2020-02-14,0,0,Russia,Europe
2020-02-13,0,0,Russia,Europe
2020-02-12,0,0,Russia,Europe
2020-02-11,0,0,Russia,Europe
2020-02-10,0,0,Russia,Europe
2020-02-09,0,0,Russia,Europe
2020-02-08,0,0,Russia,Europe
2020-02-07,0,0,Russia,Europe
2020-02-06,0,0,Russia,Europe
2020-02-05,0,0,Russia,Europe
2020-02-04,0,0,Russia,Europe
2020-02-03,0,0,Russia,Europe
2020-02-02,0,0,Russia,Europe
2020-02-01,2,0,Russia,Europe
2020-01-31,0,0,Russia,Europe
2020-01-30,0,0,Russia,Europe
2020-01-29,0,0,Russia,Europe
2020-01-28,0,0,Russia,Europe
2020-01-27,0,0,Russia,Europe
2020-01-26,0,0,Russia,Europe
2020-01-25,0,0,Russia,Europe
2020-01-24,0,0,Russia,Europe
2020-01-23,0,0,Russia,Europe
2020-01-22,0,0,Russia,Europe
2020-01-21,0,0,Russia,Europe
2020-01-20,0,0,Russia,Europe
2020-01-19,0,0,Russia,Europe
2020-01-18,0,0,Russia,Europe
2020-01-17,0,0,Russia,Europe
2020-01-16,0,0,Russia,Europe
2020-01-15,0,0,Russia,Europe
2020-01-14,0,0,Russia,Europe
2020-01-13,0,0,Russia,Europe
2020-01-12,0,0,Russia,Europe
2020-01-11,0,0,Russia,Europe
2020-01-10,0,0,Russia,Europe
2020-01-09,0,0,Russia,Europe
2020-01-08,0,0,Russia,Europe
2020-01-07,0,0,Russia,Europe
2020-01-06,0,0,Russia,Europe
2020-01-05,0,0,Russia,Europe
2020-01-04,0,0,Russia,Europe
2020-01-03,0,0,Russia,Europe
2020-01-02,0,0,Russia,Europe
2020-01-01,0,0,Russia,Europe
2019-12-31,0,0,Russia,Europe
2020-05-08,3,0,Rwanda,Africa
2020-05-07,7,0,Rwanda,Africa
2020-05-06,0,0,Rwanda,Africa
2020-05-05,2,0,Rwanda,Africa
2020-05-04,4,0,Rwanda,Africa
2020-05-03,6,0,Rwanda,Africa
2020-05-02,6,0,Rwanda,Africa
2020-05-01,18,0,Rwanda,Africa
2020-04-30,13,0,Rwanda,Africa
2020-04-29,5,0,Rwanda,Africa
2020-04-28,16,0,Rwanda,Africa
2020-04-27,8,0,Rwanda,Africa
2020-04-26,7,0,Rwanda,Africa
2020-04-25,22,0,Rwanda,Africa
2020-04-24,1,0,Rwanda,Africa
2020-04-23,3,0,Rwanda,Africa
2020-04-22,3,0,Rwanda,Africa
2020-04-21,0,0,Rwanda,Africa
2020-04-20,3,0,Rwanda,Africa
2020-04-19,1,0,Rwanda,Africa
2020-04-18,5,0,Rwanda,Africa
2020-04-17,2,0,Rwanda,Africa
2020-04-16,2,0,Rwanda,Africa
2020-04-15,7,0,Rwanda,Africa
2020-04-14,1,0,Rwanda,Africa
2020-04-13,6,0,Rwanda,Africa
2020-04-12,2,0,Rwanda,Africa
2020-04-11,5,0,Rwanda,Africa
2020-04-10,3,0,Rwanda,Africa
2020-04-09,5,0,Rwanda,Africa
2020-04-08,0,0,Rwanda,Africa
2020-04-07,1,0,Rwanda,Africa
2020-04-06,2,0,Rwanda,Africa
2020-04-05,13,0,Rwanda,Africa
2020-04-04,7,0,Rwanda,Africa
2020-04-03,0,0,Rwanda,Africa
2020-04-02,7,0,Rwanda,Africa
2020-04-01,5,0,Rwanda,Africa
2020-03-31,0,0,Rwanda,Africa
2020-03-30,10,0,Rwanda,Africa
2020-03-29,6,0,Rwanda,Africa
2020-03-28,4,0,Rwanda,Africa
2020-03-27,9,0,Rwanda,Africa
2020-03-26,1,0,Rwanda,Africa
2020-03-25,4,0,Rwanda,Africa
2020-03-24,17,0,Rwanda,Africa
2020-03-23,2,0,Rwanda,Africa
2020-03-22,0,0,Rwanda,Africa
2020-03-20,0,0,Rwanda,Africa
2020-03-19,4,0,Rwanda,Africa
2020-03-18,2,0,Rwanda,Africa
2020-03-17,0,0,Rwanda,Africa
2020-03-16,4,0,Rwanda,Africa
2020-03-15,1,0,Rwanda,Africa
2020-05-08,0,0,Saint_Kitts_and_Nevis,America
2020-05-07,0,0,Saint_Kitts_and_Nevis,America
2020-05-06,0,0,Saint_Kitts_and_Nevis,America
2020-05-05,0,0,Saint_Kitts_and_Nevis,America
2020-05-04,0,0,Saint_Kitts_and_Nevis,America
2020-05-03,0,0,Saint_Kitts_and_Nevis,America
2020-05-02,0,0,Saint_Kitts_and_Nevis,America
2020-05-01,0,0,Saint_Kitts_and_Nevis,America
2020-04-30,0,0,Saint_Kitts_and_Nevis,America
2020-04-29,0,0,Saint_Kitts_and_Nevis,America
2020-04-28,0,0,Saint_Kitts_and_Nevis,America
2020-04-27,0,0,Saint_Kitts_and_Nevis,America
2020-04-26,0,0,Saint_Kitts_and_Nevis,America
2020-04-25,0,0,Saint_Kitts_and_Nevis,America
2020-04-24,0,0,Saint_Kitts_and_Nevis,America
2020-04-23,0,0,Saint_Kitts_and_Nevis,America
2020-04-22,0,0,Saint_Kitts_and_Nevis,America
2020-04-21,0,0,Saint_Kitts_and_Nevis,America
2020-04-20,1,0,Saint_Kitts_and_Nevis,America
2020-04-19,0,0,Saint_Kitts_and_Nevis,America
2020-04-18,0,0,Saint_Kitts_and_Nevis,America
2020-04-17,0,0,Saint_Kitts_and_Nevis,America
2020-04-16,0,0,Saint_Kitts_and_Nevis,America
2020-04-15,2,0,Saint_Kitts_and_Nevis,America
2020-04-14,0,0,Saint_Kitts_and_Nevis,America
2020-04-13,0,0,Saint_Kitts_and_Nevis,America
2020-04-12,0,0,Saint_Kitts_and_Nevis,America
2020-04-11,1,0,Saint_Kitts_and_Nevis,America
2020-04-10,0,0,Saint_Kitts_and_Nevis,America
2020-04-09,0,0,Saint_Kitts_and_Nevis,America
2020-04-08,0,0,Saint_Kitts_and_Nevis,America
2020-04-07,1,0,Saint_Kitts_and_Nevis,America
2020-04-06,0,0,Saint_Kitts_and_Nevis,America
2020-04-05,1,0,Saint_Kitts_and_Nevis,America
2020-04-04,1,0,Saint_Kitts_and_Nevis,America
2020-04-03,0,0,Saint_Kitts_and_Nevis,America
2020-04-02,0,0,Saint_Kitts_and_Nevis,America
2020-04-01,1,0,Saint_Kitts_and_Nevis,America
2020-03-31,0,0,Saint_Kitts_and_Nevis,America
2020-03-30,5,0,Saint_Kitts_and_Nevis,America
2020-03-29,0,0,Saint_Kitts_and_Nevis,America
2020-03-28,0,0,Saint_Kitts_and_Nevis,America
2020-03-27,0,0,Saint_Kitts_and_Nevis,America
2020-03-26,2,0,Saint_Kitts_and_Nevis,America
2020-05-08,0,0,Saint_Lucia,America
2020-05-07,0,0,Saint_Lucia,America
2020-05-06,0,0,Saint_Lucia,America
2020-05-05,0,0,Saint_Lucia,America
2020-05-04,1,0,Saint_Lucia,America
2020-05-03,0,0,Saint_Lucia,America
2020-05-02,0,0,Saint_Lucia,America
2020-05-01,0,0,Saint_Lucia,America
2020-04-30,2,0,Saint_Lucia,America
2020-04-29,0,0,Saint_Lucia,America
2020-04-28,0,0,Saint_Lucia,America
2020-04-27,0,0,Saint_Lucia,America
2020-04-26,0,0,Saint_Lucia,America
2020-04-25,0,0,Saint_Lucia,America
2020-04-24,0,0,Saint_Lucia,America
2020-04-23,0,0,Saint_Lucia,America
2020-04-22,0,0,Saint_Lucia,America
2020-04-21,0,0,Saint_Lucia,America
2020-04-20,0,0,Saint_Lucia,America
2020-04-19,0,0,Saint_Lucia,America
2020-04-18,0,0,Saint_Lucia,America
2020-04-17,0,0,Saint_Lucia,America
2020-04-16,0,0,Saint_Lucia,America
2020-04-15,0,0,Saint_Lucia,America
2020-04-14,0,0,Saint_Lucia,America
2020-04-13,0,0,Saint_Lucia,America
2020-04-12,0,0,Saint_Lucia,America
2020-04-11,1,0,Saint_Lucia,America
2020-04-10,0,0,Saint_Lucia,America
2020-04-09,0,0,Saint_Lucia,America
2020-04-08,0,0,Saint_Lucia,America
2020-04-07,0,0,Saint_Lucia,America
2020-04-06,0,0,Saint_Lucia,America
2020-04-05,1,0,Saint_Lucia,America
2020-04-04,0,0,Saint_Lucia,America
2020-04-03,0,0,Saint_Lucia,America
2020-04-02,0,0,Saint_Lucia,America
2020-04-01,4,0,Saint_Lucia,America
2020-03-31,0,0,Saint_Lucia,America
2020-03-30,5,0,Saint_Lucia,America
2020-03-29,1,0,Saint_Lucia,America
2020-03-28,0,0,Saint_Lucia,America
2020-03-27,0,0,Saint_Lucia,America
2020-03-26,1,0,Saint_Lucia,America
2020-03-25,0,0,Saint_Lucia,America
2020-03-24,0,0,Saint_Lucia,America
2020-03-23,0,0,Saint_Lucia,America
2020-03-22,0,0,Saint_Lucia,America
2020-03-20,0,0,Saint_Lucia,America
2020-03-19,0,0,Saint_Lucia,America
2020-03-18,0,0,Saint_Lucia,America
2020-03-17,0,0,Saint_Lucia,America
2020-03-16,0,0,Saint_Lucia,America
2020-03-15,2,0,Saint_Lucia,America
2020-05-08,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-07,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-06,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-05,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-04,1,0,Saint_Vincent_and_the_Grenadines,America
2020-05-03,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-02,0,0,Saint_Vincent_and_the_Grenadines,America
2020-05-01,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-30,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-29,1,0,Saint_Vincent_and_the_Grenadines,America
2020-04-28,1,0,Saint_Vincent_and_the_Grenadines,America
2020-04-27,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-26,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-25,1,0,Saint_Vincent_and_the_Grenadines,America
2020-04-24,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-23,1,0,Saint_Vincent_and_the_Grenadines,America
2020-04-22,0,0,Saint_Vincent_and_the_Grenadines,America
2020-04-21,0,0,Saint_Vincent_and_the_Grenadines,America
